pathway	repair_score	ctrl_score	score_diff	wilcox_stat	pvalue
KEGG_GALACTOSE_METABOLISM	-0.06765024902380952	-0.06483657887272727	-0.002813670151082248	2288	0.9294098105652929
KEGG_GAP_JUNCTION	-0.05543902388095238	-0.06387030000909091	0.008431276128138536	2336	0.9163212210800344
KEGG_GLIOMA	0.014058947238095237	0.004708267609090909	0.009350679629004328	2366	0.8191183093487397
KEGG_GLUTATHIONE_METABOLISM	0.05883575264285715	0.06471580999090909	-0.0058800573480519425	2279	0.8999927398904907
KEGG_GLYCEROLIPID_METABOLISM	-0.1303512009761905	-0.10626973442727272	-0.024081466548917768	2049	0.2831141829854476
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	-0.19797247669047618	-0.1765802514818182	-0.021392225208657994	2038	0.2632793993919153
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.07006275885714286	0.05712955914545455	0.012933199711688312	2444	0.5822740793283618
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	-0.024512087904761903	-0.0194658612	-0.0050462267047619025	2289	0.9326850839008335
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.10163982707142857	0.12643011733636364	-0.024790290264935066	2208	0.6757899273728609
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.10179257126190476	0.12490413278181818	-0.02311156151991342	2201	0.6548336038242466
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	-0.005577973214285722	0.015139154154545453	-0.020717127368831176	2218	0.7061650181530511
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.10946978123809524	0.12306709231818182	-0.013597311080086577	2251	0.8095239797718041
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.1688135805	-0.17890437284545455	0.010090792345454541	2406	0.6939554418378153
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.03175281207142858	0.06533229938181818	-0.03357948731038961	2189	0.6195405902088851
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.10602275861904761	-0.11207864027272728	0.006055881653679665	2322	0.9622072080455127
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.1053887729047619	-0.04308219053636364	-0.062306582368398256	2081	0.3464493038417764
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.10268737971428572	0.12328863237272727	-0.020601252658441552	2246	0.793597538556375
KEGG_GNRH_SIGNALING_PATHWAY	-0.058846215976190476	-0.051875631663636367	-0.0069705843125541095	2228	0.7370155771157347
KEGG_GRAFT_VERSUS_HOST_DISEASE	-0.8741269966904762	-0.8776432953363636	0.003516298645887428	2569	0.28682654094983356
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.0180603495	0.03288434338181818	-0.014823993881818178	2258	0.8319527540454451
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.38149972257142856	-0.39114512016363634	0.009645397592207783	2314	0.9884939404056718
KEGG_HISTIDINE_METABOLISM	-0.018704752595238096	-0.028108605745454544	0.009403853150216447	2377	0.7840823676116059
KEGG_HOMOLOGOUS_RECOMBINATION	-0.028576013595238096	-0.04106474902727273	0.012488735432034635	2381	0.7714457504402825
KEGG_HUNTINGTONS_DISEASE	-0.11537143026190476	-0.07701222197272727	-0.03835920828917749	2134	0.4696058417641899
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.08826141645238095	-0.05667956106363636	-0.031581855388744584	2127	0.45207334790380976
KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.03921818445238095	-0.018106233127272726	-0.021111951325108222	2145	0.49790058517361263
KEGG_INSULIN_SIGNALING_PATHWAY	-0.07215785154761904	-0.08819190657272727	0.016034055025108226	2411	0.6788047846886991
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.6615122164285714	-0.6621771438818181	6.649274532467553e-4	2363	0.8287397973408475
KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.10417930885714285	-0.11196106878181818	0.007781759924675322	2398	0.7184506952172083
KEGG_LEISHMANIA_INFECTION	-0.5610313012142857	-0.5806773186545454	0.019646017440259733	2539	0.3464493038417764
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	-0.07430923607142857	-0.09064792592727274	0.016338689855844163	2419	0.6548336038242466
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.14341351961904764	0.15326624703636363	-0.009852727417315993	2294	0.9490774463621294
KEGG_LINOLEIC_ACID_METABOLISM	-0.10443090902380953	-0.11867947776363637	0.014248568739826842	2370	0.806332144869601
KEGG_LONG_TERM_DEPRESSION	-0.016316502238095238	-0.013393099490909091	-0.0029234027471861466	2309	0.9983562213888937
KEGG_LONG_TERM_POTENTIATION	-0.06455556176190476	-0.03357296973636364	-0.03098259202554112	2067	0.31770574528575635
KEGG_LYSINE_DEGRADATION	-0.0746931685	-0.050970736818181824	-0.02372243168181818	2221	0.7153722981885002
KEGG_LYSOSOME	-0.11312418488095238	-0.10667335872727272	-0.006450826153679659	2292	0.942517523475493
KEGG_MAPK_SIGNALING_PATHWAY	-0.1489704855952381	-0.13577867103636362	-0.01319181455887447	2129	0.45704452758904235
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.07070943742857143	0.030253521136363634	0.040455916292207794	2456	0.5488327256694758
KEGG_MELANOGENESIS	0.029476790880952383	0.03622807765454546	-0.006751286773593074	2246	0.793597538556375
KEGG_MELANOMA	-0.022433861833333332	-0.02343832278181818	0.0010044609484848484	2346	0.8837064774486224
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.09284311883333334	-0.0598245166	-0.03301860223333333	2143	0.4926895124607352
KEGG_MISMATCH_REPAIR	-0.05401319969047619	-0.07755148498181819	0.023538285291341998	2394	0.7308095898575953
KEGG_MTOR_SIGNALING_PATHWAY	-0.07785150423809524	-0.0562726322	-0.02157887203809524	2056	0.29625068730491605
KEGG_N_GLYCAN_BIOSYNTHESIS	0.06908715064285714	0.08779956664545455	-0.018712416002597404	2120	0.43491698656515304
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	-0.707190695547619	-0.7044450900272727	-0.002745605520346306	2222	0.7184506952172083
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-0.035267068809523815	-0.0494261617	0.014159092890476184	2393	0.7339104104288334
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.006871981928571428	-8.463736181818176e-4	0.007718355546753246	2355	0.8545192104015045
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	-0.06333713711904762	-0.030077844927272727	-0.0332592921917749	2108	0.40639773994098255
KEGG_NITROGEN_METABOLISM	0.15780716042857143	0.11714279528181819	0.04066436514675324	2457	0.5460893158215399
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.19855418264285715	-0.232129789	0.03357560635714285	2507	0.4181426475631838
KEGG_NON_HOMOLOGOUS_END_JOINING	-0.12049785369047619	-0.05929392941818182	-0.061203924272294374	2116	0.4252845253279018
KEGG_NON_SMALL_CELL_LUNG_CANCER	-0.09249777114285715	-0.10378770511818182	0.01128993397532467	2414	0.6697758268852846
KEGG_NOTCH_SIGNALING_PATHWAY	-0.03559365883333333	-0.07900880067272727	0.043415141839393934	2618	0.20515312877567057
KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.1709837194047619	-0.16396545231818183	-0.007018267086580071	2271	0.8739578094618076
KEGG_O_GLYCAN_BIOSYNTHESIS	-0.08065399328571428	-0.07727174759090909	-0.0033822456948051915	2248	0.7999581936494581
KEGG_OLFACTORY_TRANSDUCTION	-0.22621775302380953	-0.23285946565454546	0.00664171263073593	2384	0.7620077231707078
KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.11525939547619048	-0.11294775209999999	-0.0023116433761904837	2312	0.99506869207335
KEGG_OOCYTE_MEIOSIS	0.003378902809523807	-0.004034390972727273	0.00741329378225108	2352	0.8642282383868803
KEGG_OTHER_GLYCAN_DEGRADATION	-0.39939433178571426	-0.3659559384727273	-0.03343839331298698	2097	0.3812620552422247
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.16323258623809525	-0.13062572476363637	-0.032606861474458876	2130	0.4595415871800556
KEGG_P53_SIGNALING_PATHWAY	-0.02881643630952381	-0.0360216591	0.007205222790476189	2315	0.9852068296617369
KEGG_PANCREATIC_CANCER	0.031093442404761903	0.025788268818181817	0.005305173586580086	2366	0.8191183093487397
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	-0.20445288071428572	-0.15995955998181818	-0.044493320732467534	2085	0.3549568458150583
KEGG_PARKINSONS_DISEASE	-0.12452202792857142	-0.08260408893636363	-0.04191793899220779	2114	0.42051538993500326
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.1210541075	-0.13358140865454546	0.012527301154545464	2377	0.7840823676116059
KEGG_PATHWAYS_IN_CANCER	0.009812988761904763	0.021915760263636362	-0.012102771501731599	2204	0.6637828244716797
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.0073943590476190455	0.014979025200000001	-0.022373384247619046	2187	0.6137398854091436
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.005784345523809522	0.01965100841818182	-0.013866662894372297	2273	0.8804548892084462
KEGG_PEROXISOME	0.013193854309523807	-0.0039136070727272725	0.01710746138225108	2435	0.6079632579565746
KEGG_PHENYLALANINE_METABOLISM	-0.1245937601904762	-0.10443270503636363	-0.020161055154112567	2213	0.6909152707764228
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	-0.10600980476190476	-0.0732780545090909	-0.03273175025281386	2100	0.38802078086494596
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.026461796547619047	0.00952829588181818	-0.03599009242943722	2081	0.3464493038417764
KEGG_PPAR_SIGNALING_PATHWAY	0.012572247666666668	0.016165596963636363	-0.0035933492969696945	2292	0.942517523475493
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.016653686190476188	0.05036991070909091	-0.033716224518614724	2193	0.631213046642368
KEGG_PRIMARY_IMMUNODEFICIENCY	-0.5267023487380952	-0.5180469709818182	-0.008655377756277005	2344	0.8902154807248941
KEGG_PRION_DISEASES	-0.07386069902380953	-0.09927199931818181	0.025411300294372288	2460	0.5379000925989132
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	-0.013612276404761908	-0.032823847718181816	0.01921157131341991	2442	0.5879388270170047
KEGG_PROPANOATE_METABOLISM	0.03024410626190476	0.04948144985454545	-0.01923734359264069	2208	0.6757899273728609
KEGG_PROSTATE_CANCER	-0.029927333404761905	-0.0159121512	-0.014015182204761906	2265	0.8545192104015045
KEGG_PROTEASOME	-0.3254685490952381	-0.3110511904090909	-0.014417358686147186	2264	0.8512876814966674
KEGG_PROTEIN_EXPORT	0.07346056673809523	0.1282295581272727	-0.054768991389177485	2089	0.3635950808108755
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.027808846095238093	0.011079872281818183	0.01672897381341991	2413	0.6727802607482133
KEGG_PURINE_METABOLISM	-0.025983900023809525	-0.0039515019545454545	-0.02203239806926407	2165	0.5515829206245473
KEGG_PYRIMIDINE_METABOLISM	0.019016099499999994	0.023668117154545455	-0.004652017654545461	2274	0.8837064774486224
KEGG_PYRUVATE_METABOLISM	-0.06760693457142856	-0.02546575338181818	-0.04214118118961038	2055	0.2943494712436545
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.04093342221428571	0.02937187272727273	0.011561549487012983	2406	0.6939554418378153
KEGG_REGULATION_OF_AUTOPHAGY	-0.046996877357142856	-0.006655967336363637	-0.04034091002077922	2078	0.3401545969380102
KEGG_RENAL_CELL_CARCINOMA	0.07353738857142857	0.05359647742727273	0.01994091114415584	2419	0.6548336038242466
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.14621555	-0.10526612962727273	-0.040949420372727266	2079	0.3422446389048316
KEGG_RETINOL_METABOLISM	-0.0923283419047619	-0.07992248082727273	-0.012405861077489172	2274	0.8837064774486224
KEGG_RIBOFLAVIN_METABOLISM	0.02439043080952381	0.046891498227272725	-0.022501067417748915	2211	0.6848499018687877
KEGG_RIBOSOME	-0.3500147652857143	-0.32625527196363635	-0.02375949332207794	2286	0.92286290489184
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.18831909133333333	-0.1773889732	-0.010930118133333333	2240	0.7745993692436275
KEGG_RNA_DEGRADATION	-0.31227430045238097	-0.30874072297272726	-0.0035335774796537156	2292	0.942517523475493
KEGG_RNA_POLYMERASE	0.049859232642857146	0.06919514432727272	-0.019335911684415577	2217	0.7031053782879402
KEGG_SELENOAMINO_ACID_METABOLISM	0.15282747383333334	0.19205495632727274	-0.0392274824939394	2065	0.3137309101226207
KEGG_SMALL_CELL_LUNG_CANCER	-0.045860099	-0.027228258327272728	-0.018631840672727273	2158	0.5324750727141503
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.020867074595238098	0.041823983036363636	-0.06269105763160174	1989	0.18664460547650522
KEGG_SPHINGOLIPID_METABOLISM	-0.22497416364285713	-0.20794846736363637	-0.017025696279220764	2198	0.6459337003759925
KEGG_SPLICEOSOME	-0.31063276495238096	-0.31103116621818183	3.98401265800874e-4	2322	0.9622072080455127
KEGG_STARCH_AND_SUCROSE_METABOLISM	-0.03152401580952381	-0.02336909410909091	-0.008154921700432902	2347	0.8804548892084462
KEGG_STEROID_BIOSYNTHESIS	-0.10598273771428571	-0.0357884855090909	-0.0701942522051948	2047	0.27943451637993877
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.23754835033333332	-0.2012404157909091	-0.03630793454242423	2060	0.3039375777459227
KEGG_SULFUR_METABOLISM	-0.17236262652380951	-0.10941696820909091	-0.0629456583147186	2039	0.2650418987289322
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	-0.6542691075	-0.6669106555818182	0.012641548081818166	2580	0.26681251067121936
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.30955934166666665	-0.3031349298727273	-0.0064244117939393774	2283	0.9130524748230013
KEGG_TASTE_TRANSDUCTION	-0.43563798773809526	-0.44465649527272727	0.009018507534632014	2402	0.7061650181530511
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.17409333028571428	0.14137702662727272	0.03271630365844155	2447	0.573825077671122
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	-0.06416518864285714	0.06068956136363637	-0.12485475000649351	1894	0.08689606239768724
KEGG_TGF_BETA_SIGNALING_PATHWAY	-0.011311697499999999	-0.0023753675636363626	-0.008936329936363636	2164	0.5488327256694758
KEGG_THYROID_CANCER	-0.15543397483333332	-0.09637370847272728	-0.059060266360606045	1902	0.0931441451035679
KEGG_TIGHT_JUNCTION	-0.11011024683333333	-0.09711820806363636	-0.01299203876969697	2183	0.6022109985528787
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.11378579838095239	-0.15628960653636365	0.04250380815541126	2563	0.2981601033091841
KEGG_TRYPTOPHAN_METABOLISM	-0.08411759276190477	-0.08529182036363636	0.001174227601731595	2310	1
KEGG_TYPE_I_DIABETES_MELLITUS	-0.7694492014285714	-0.7745734263090909	0.005124224880519446	2330	0.9359614973378443
KEGG_TYPE_II_DIABETES_MELLITUS	-0.24169037209523808	-0.23686558563636365	-0.004824786458874436	2252	0.8127189862745634
KEGG_TYROSINE_METABOLISM	-0.13501844988095238	-0.1143663828	-0.02065206708095238	2179	0.590780724015999
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.0017956250238095259	0.02431221321818182	-0.022516588194372293	2272	0.8772053152507477
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	-0.3022354932857143	-0.31055105737272726	0.00831556408701295	2312	0.99506869207335
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.028343207714285716	0.06158207481818182	-0.033238867103896105	2161	0.540622970023648
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	-0.04494148985714286	-0.013342469118181818	-0.03159902073896104	2012	0.22027297028423187
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	-0.021923114595238095	-0.011799948872727273	-0.010123165722510822	2303	0.9786334173038305
KEGG_VEGF_SIGNALING_PATHWAY	-0.07170939559523809	-0.06773408286363636	-0.003975312731601732	2251	0.8095239797718041
KEGG_VIBRIO_CHOLERAE_INFECTION	-0.09461450511904762	-0.10579503762727273	0.011180532508225108	2363	0.8287397973408475
KEGG_VIRAL_MYOCARDITIS	-0.6594526946428572	-0.6580507102454546	-0.001401984397402578	2180	0.5936289242942462
KEGG_WNT_SIGNALING_PATHWAY	-0.06080796742857143	-0.0287718381	-0.03203612932857143	2002	0.20515312877567057
