hallmark	repair_score	ctrl_score	score_diff	wilcox_stat	pvalue
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.13735828988888887	-0.1207655108030303	0.2581238006919192	417	0.051377639882812846
HALLMARK_INFLAMMATORY_RESPONSE	0.092862274	-0.13798835493939393	0.23085062893939393	416	0.053358499611469705
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.22826013388888888	-0.043574393	0.27183452688888887	416	0.053358499611469705
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.207983137	-0.08975572433333333	0.2977388613333333	433	0.027162548982150092
HALLMARK_KRAS_SIGNALING_DN	-0.11283921300000001	-0.1014533664090909	-0.011385846590909104	272	0.6895655456392635
HALLMARK_KRAS_SIGNALING_UP	0.10029276344444445	-0.08375927307575758	0.18405203652020202	422	0.042373685082967114
HALLMARK_MITOTIC_SPINDLE	0.16220451388888887	0.14688975986363637	0.015314754025252508	296	0.9934957704503972
HALLMARK_MTORC1_SIGNALING	0.07933473977777777	0.06894428106060606	0.010390458717171716	283	0.8257915656600585
HALLMARK_MYC_TARGETS_V1	0.18222726366666667	0.15928690187878788	0.022940361787878782	285	0.8512729653160043
HALLMARK_MYC_TARGETS_V2	0.15189562466666665	0.1622365121818182	-0.010340887515151553	277	0.7505415309211055
HALLMARK_MYOGENESIS	-0.07230205255555555	-0.12979406912121214	0.057492016565656584	349	0.4011051536176952
HALLMARK_NOTCH_SIGNALING	0.06834235311111111	0.10522202284848485	-0.036879669737373735	268	0.6421748224203867
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.013022565555555553	0.02003481834848485	-0.03305738390404041	275	0.7259386351497231
HALLMARK_P53_PATHWAY	-0.078952292	-0.07638092187878788	-0.002571370121212113	310	0.8385110992103102
HALLMARK_PANCREAS_BETA_CELLS	0.08847928566666667	0.017066410954545457	0.07141287471212121	350	0.3920237887261087
HALLMARK_PEROXISOME	-0.05462016266666667	-0.001924043515151515	-0.05269611915151516	256	0.5090571059224068
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.047354386	0.026808679818181816	0.020545706181818182	309	0.8512729653160043
HALLMARK_PROTEIN_SECRETION	0.08304384755555555	0.08916099333333334	-0.006117145777777791	312	0.8131175935617896
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.009277142777777784	-0.07333787036363637	0.08261501314141416	347	0.41964264298708115
HALLMARK_SPERMATOGENESIS	-0.012324480666666667	0.004348683181818182	-0.01667316384848485	279	0.7754007844324058
HALLMARK_TGF_BETA_SIGNALING	0.04392554511111111	-0.032627085348484845	0.07655263045959596	358	0.32394475804475675
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.0015411097777777761	-0.10228873971212121	0.10074762993434344	358	0.32394475804475675
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.05199476422222222	0.0935883870909091	-0.041593622868686876	269	0.6538960586655932
HALLMARK_UV_RESPONSE_DN	-0.10818991922222222	-0.06197630134848485	-0.04621361787373737	263	0.5849425425088552
HALLMARK_UV_RESPONSE_UP	0.03937659933333334	0.002535043106060606	0.03684155622727273	314	0.7879190681952689
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.058191126888888896	0.046075668136363636	0.01211545875252526	301	0.9544945863624966
HALLMARK_XENOBIOTIC_METABOLISM	-0.014191450111111108	-0.06801359527272728	0.053822145161616174	358	0.32394475804475675
