pathway	repair_score	ctrl_score	score_diff	wilcox_stat	pvalue
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	-0.05267339966638158	0.10486089319382709	-0.15753429286020867	117	0.2903955733008354
KEGG_BLADDER_CANCER	-0.1352797996908435	-0.010549579596022037	-0.12473022009482146	117	0.2903955733008354
KEGG_BUTANOATE_METABOLISM	-0.04143898372479121	0.048216333261269964	-0.08965531698606118	130	0.4774208324189279
KEGG_CALCIUM_SIGNALING_PATHWAY	0.05645591803256778	0.02527534655484879	0.031180571477718994	176	0.6364494527619631
KEGG_CARDIAC_MUSCLE_CONTRACTION	-0.11604124215468593	-0.041760360165049165	-0.07428088198963677	134	0.545450297104539
KEGG_CELL_ADHESION_MOLECULES_CAMS	-0.5760601369368741	-0.5136802967289666	-0.06237984020790743	111	0.22278294296441986
KEGG_CELL_CYCLE	-0.07800831649148207	-0.01867791229109033	-0.05933040420039174	152	0.8956977546586843
KEGG_CHEMOKINE_SIGNALING_PATHWAY	-0.2576171789034383	-0.20112764908619912	-0.056489529817239204	113	0.2440033737824455
KEGG_CHRONIC_MYELOID_LEUKEMIA	-0.1330667412556083	-0.03164973675189368	-0.10141700450371463	133	0.5280220079207946
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0.10125975668304858	0.1908327889083405	-0.08957303222529191	135	0.5631468833174771
KEGG_CITRATE_CYCLE_TCA_CYCLE	-0.1632764593174471	0.05951844097110536	-0.22279490028855248	98	0.11515587448955247
KEGG_COLORECTAL_CANCER	-0.12347204503396347	0.004019655810611795	-0.12749170084457526	120	0.32867561099726317
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.30708446165157594	-0.2792463232585745	-0.02783813839300142	141	0.674481360180876
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.08866450132222675	0.011783162006522562	-0.10044766332874931	114	0.25510532755050364
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.272931904545966	-0.20823132738633018	-0.06470057715963581	112	0.2332300229563113
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.1841686047860254	-0.1697527487536295	-0.014415856032395896	160	0.958183186460381
KEGG_DILATED_CARDIOMYOPATHY	-0.11873027954145818	-0.08260069688604127	-0.03612958265541691	134	0.545450297104539
KEGG_DNA_REPLICATION	-0.11135344571281636	-0.026408636928373568	-0.08494480878444279	135	0.5631468833174771
KEGG_DORSO_VENTRAL_AXIS_FORMATION	-0.10433141513726069	-0.174705854660194	0.07037443952293332	213	0.14294698880050138
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.1910024320704122	-0.16589800768523072	-0.025104424385181484	153	0.9164761015770432
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.09873260376873061	-0.14859678186441785	0.049864178095687245	194	0.3420986846314703
KEGG_ECM_RECEPTOR_INTERACTION	-0.25098920338416236	-0.1615428033196541	-0.08944640006450827	112	0.2332300229563113
KEGG_ENDOCYTOSIS	-0.3412136906909935	-0.27131957174048454	-0.06989411895050895	93	0.08635971146446197
KEGG_ENDOMETRIAL_CANCER	-0.08834284905262609	0.031656649110728866	-0.11999949816335495	120	0.32867561099726317
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.15356160015605097	-0.09716953922072974	-0.05639206093532123	141	0.674481360180876
KEGG_ERBB_SIGNALING_PATHWAY	0.007880449009951274	0.01628560144987428	-0.008405152439923007	157	1
KEGG_ETHER_LIPID_METABOLISM	-0.06032872211962862	-0.002217505912880505	-0.05811121620674812	128	0.445154866899439
KEGG_FATTY_ACID_METABOLISM	-0.08705042327139226	0.04061597472691663	-0.1276663979983089	119	0.3155834126150283
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	-0.22303076069775912	-0.22960818745763387	0.006577426759874744	158	0.9999999999999998
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	-0.09782634088285067	-0.024065375439283783	-0.07376096544356689	127	0.4294793659298204
KEGG_FOCAL_ADHESION	-0.12423373573400298	-0.019690001916206918	-0.10454373381779607	124	0.38433829733416186
KEGG_FOLATE_BIOSYNTHESIS	-0.05222791007811542	0.031186946911092694	-0.08341485698920811	114	0.25510532755050364
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.04311670036546321	0.125202003109436	-0.08208530274397279	125	0.3990670672310767
KEGG_GALACTOSE_METABOLISM	-0.1849716642379252	-0.0793998019794866	-0.10557186225843859	119	0.3155834126150283
KEGG_GAP_JUNCTION	-0.051802230237714963	-0.07505393291204686	0.023251702674331895	172	0.713325648340885
KEGG_GLIOMA	-0.051107027441328855	0.01892496567845074	-0.07003199311977959	147	0.7930932089622302
KEGG_GLUTATHIONE_METABOLISM	-0.1279407136697436	0.07222797473053834	-0.20016868840028196	95	0.09712778514949709
KEGG_GLYCEROLIPID_METABOLISM	-0.16041972443952093	-0.13566728475885392	-0.02475243968066701	138	0.6177642472345091
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	-0.23315416006177003	-0.1952657415877622	-0.03788841847400784	118	0.3028233452350556
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	-0.03199554257679094	0.13592412477703392	-0.16791966735382485	83	0.04559940250205255
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	-0.1280697575680015	-0.01777311843634849	-0.11029663913165302	118	0.3028233452350556
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	-0.05160569731972617	0.11766876735211909	-0.16927446467184526	107	0.18420644355372554
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.028734921491709278	0.12432124471069109	-0.0955863232189818	115	0.2665371549601838
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	-0.17149818478812867	0.014956225250584024	-0.1864544100387127	93	0.08635971146446197
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	-0.1333722372212096	0.10867626207740766	-0.24204849929861727	96	0.10288090045667454
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.3029896029638435	-0.16629865536601038	-0.1366909475978331	102	0.14294698880050138
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	-0.06607045018414018	0.054029071258137516	-0.1200995214422777	114	0.25510532755050364
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.0631258955821216	-0.12027551555948975	0.057149619977368143	190	0.3990670672310767
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.17545896690385493	-0.10324367860487631	-0.07221528829897862	137	0.5993125215645214
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.07543820788244834	0.11040034496615284	-0.03496213708370449	132	0.5108697296608817
KEGG_GNRH_SIGNALING_PATHWAY	-0.03624476858452316	-0.05130018449339642	0.015055415908873257	165	0.8543589334972588
KEGG_GRAFT_VERSUS_HOST_DISEASE	-0.8760807193490173	-0.8784606516030705	0.0023799322540531964	180	0.5631468833174771
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.05064601918039605	0.01993251993339976	0.030713499246996293	181	0.545450297104539
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.4174741338575063	-0.3894579324457681	-0.028016201411738217	117	0.2903955733008354
KEGG_HISTIDINE_METABOLISM	-0.1092230405323676	0.036420332984793594	-0.1456433735171612	104	0.15855158472696704
KEGG_HOMOLOGOUS_RECOMBINATION	-0.05075348398336065	0.008141273874381752	-0.058894757857742404	138	0.6177642472345091
KEGG_HUNTINGTONS_DISEASE	-0.26653787930411665	-0.08631347993416964	-0.180224399369947	88	0.06344518380895374
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.1453506959693149	-0.08350623255695587	-0.06184446341235904	121	0.3420986846314703
KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.10507977357709632	-0.027764097181167385	-0.07731567639592893	125	0.3990670672310767
KEGG_INSULIN_SIGNALING_PATHWAY	-0.13583061043441064	-0.07427608050761367	-0.06155452992679697	137	0.5993125215645214
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.6938941085468926	-0.6528294985420138	-0.04106461000487882	111	0.22278294296441986
KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.17169461985010093	-0.1251948954645541	-0.04649972438554684	121	0.3420986846314703
KEGG_LEISHMANIA_INFECTION	-0.6051596319030358	-0.5712701002567526	-0.033889531646283166	130	0.4774208324189279
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	-0.17460013291506032	-0.08042755469472937	-0.09417257822033095	116	0.2783003808511237
KEGG_LIMONENE_AND_PINENE_DEGRADATION	-0.056118116610623936	0.13974185191431285	-0.19585996852493678	121	0.3420986846314703
KEGG_LINOLEIC_ACID_METABOLISM	-0.0516266832328353	-0.10633657406581078	0.05470989083297548	189	0.41411544052617144
KEGG_LONG_TERM_DEPRESSION	0.019752828494174837	-0.02790876692015192	0.047661595414326755	181	0.545450297104539
KEGG_LONG_TERM_POTENTIATION	-0.004564298282634382	-0.038782272258500235	0.03421797397586585	174	0.674481360180876
KEGG_LYSINE_DEGRADATION	-0.14971907159023573	-0.04607458508015204	-0.10364448651008369	123	0.36993212071706943
KEGG_LYSOSOME	-0.26632316004871415	-0.10714109613952218	-0.15918206390919198	97	0.10888812580465192
KEGG_MAPK_SIGNALING_PATHWAY	-0.1578447935393043	-0.1509948366666089	-0.006849956872695406	143	0.713325648340885
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.07378450535974185	0.11354890046026904	-0.03976439510052719	141	0.674481360180876
KEGG_MELANOGENESIS	0.011613955018038953	0.02709274110455901	-0.015478786086520058	159	0.9790847464012292
KEGG_MELANOMA	-0.11871692720998524	-0.03924452606666782	-0.07947240114331741	129	0.46113704002913347
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.12945629784708856	-0.10533243594239834	-0.024123861904690222	156	0.9790847464012292
KEGG_MISMATCH_REPAIR	-0.08712192300058713	-0.011043432594077127	-0.07607849040651	139	0.6364494527619631
KEGG_MTOR_SIGNALING_PATHWAY	-0.11532765651518802	-0.060016769745716174	-0.055310886769471844	146	0.7729208512551824
KEGG_N_GLYCAN_BIOSYNTHESIS	-0.08582535009327681	0.04975524633694766	-0.13558059643022446	126	0.41411544052617144
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	-0.7216115352116235	-0.7013646020270083	-0.020246933184615123	126	0.41411544052617144
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.028093770455326596	-0.03826845497370848	0.06636222542903508	192	0.36993212071706943
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	-0.07469767062758216	0.0023750874788151665	-0.07707275810639733	136	0.5811038284238481
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	-0.14249334909776262	-0.06363172513140072	-0.0788616239663619	127	0.4294793659298204
KEGG_NITROGEN_METABOLISM	0.05133206480484351	0.1300939542807959	-0.07876188947595239	131	0.49400036895139476
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.25012641846799444	-0.23779677853186443	-0.01232963993613001	135	0.5631468833174771
KEGG_NON_HOMOLOGOUS_END_JOINING	-0.15797907549783446	-0.07728300050680335	-0.08069607499103111	143	0.713325648340885
KEGG_NON_SMALL_CELL_LUNG_CANCER	-0.18039329860049383	-0.10577870247714048	-0.07461459612335335	134	0.545450297104539
KEGG_NOTCH_SIGNALING_PATHWAY	-0.08701565498087792	-0.06257893595865222	-0.024436719022225703	150	0.8543589334972588
KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.2399389016871677	-0.1653550349859654	-0.07458386670120229	132	0.5108697296608817
KEGG_O_GLYCAN_BIOSYNTHESIS	-0.08993659347491487	-0.09470064409573399	0.004764050620819124	130	0.4774208324189279
KEGG_OLFACTORY_TRANSDUCTION	-0.16067138408156673	-0.255735662445572	0.09506427836400527	202	0.2440033737824455
KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.18795560691396834	-0.07635425484067625	-0.1116013520732921	122	0.3558515422108502
KEGG_OOCYTE_MEIOSIS	-0.024633902749074656	-0.01614262462015933	-0.008491278128915324	155	0.958183186460381
KEGG_OTHER_GLYCAN_DEGRADATION	-0.47611053403698195	-0.38487985997776897	-0.09123067405921298	111	0.22278294296441986
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.2846862261784171	-0.13745020154734416	-0.14723602463107294	105	0.1667988891991722
KEGG_P53_SIGNALING_PATHWAY	-0.19414456801304583	-0.031760318716459755	-0.16238424929658607	103	0.15060246115097292
KEGG_PANCREATIC_CANCER	-0.10938519799687514	0.02497984251145079	-0.13436504050832593	124	0.38433829733416186
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	-0.27958767073650687	-0.19704148568890145	-0.08254618504760541	128	0.445154866899439
KEGG_PARKINSONS_DISEASE	-0.29392134136689535	-0.08886950226572995	-0.2050518391011654	83	0.04559940250205255
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.20596755862911445	-0.1657480874803702	-0.040219471148744246	132	0.5108697296608817
KEGG_PATHWAYS_IN_CANCER	-0.08771947744328126	6.336351267491751e-4	-0.08835311257003044	128	0.445154866899439
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.054270329620020936	-0.015664446426539958	0.0699347760465609	178	0.5993125215645214
KEGG_PENTOSE_PHOSPHATE_PATHWAY	-0.17191060512447354	0.03021839730976513	-0.20212900243423867	101	0.13557980083800406
KEGG_PEROXISOME	-0.1122692614798094	0.02922580343772362	-0.14149506491753303	117	0.2903955733008354
KEGG_PHENYLALANINE_METABOLISM	-0.2367568009310739	-0.08868515344643821	-0.1480716474846357	106	0.1753491733276247
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	-0.11529049820972397	-0.0719391729222273	-0.04335132528749666	140	0.6553585705256273
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.05699652013304861	-0.01830690873194791	-0.0386896114011007	142	0.6938073720913686
KEGG_PPAR_SIGNALING_PATHWAY	-0.05113904375173494	0.0021800471071232465	-0.053319090858858185	129	0.46113704002913347
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	-0.14855808846513419	0.03649147895900032	-0.1850495674241345	99	0.12168981233708884
KEGG_PRIMARY_IMMUNODEFICIENCY	-0.5880171425036819	-0.5086356458948101	-0.07938149660887173	103	0.15060246115097292
KEGG_PRION_DISEASES	-0.15971431796278737	-0.07527575971866804	-0.08443855824411933	119	0.3155834126150283
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	-0.05370647490472261	-0.04189890525358498	-0.011807569651137634	151	0.8749875770417754
KEGG_PROPANOATE_METABOLISM	-0.06362459403900156	0.04980223777632736	-0.11342683181532892	120	0.32867561099726317
KEGG_PROSTATE_CANCER	-0.12425311672365963	-0.030966506433343546	-0.09328661029031608	133	0.5280220079207946
KEGG_PROTEASOME	-0.41074299616684357	-0.329108350874494	-0.08163464529234954	135	0.5631468833174771
KEGG_PROTEIN_EXPORT	-0.018596115404646993	0.07844901876517135	-0.09704513416981835	144	0.7330251263673478
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.003947963936288648	0.03109237312383814	-0.02714440918754949	150	0.8543589334972588
KEGG_PURINE_METABOLISM	-0.0908751118484046	0.0012082359060224407	-0.09208334775442704	121	0.3420986846314703
KEGG_PYRIMIDINE_METABOLISM	-0.08268210116091615	0.033579174075971316	-0.11626127523688747	116	0.2783003808511237
KEGG_PYRUVATE_METABOLISM	-0.1695194330917756	-0.0181297459480972	-0.1513896871436784	88	0.06344518380895374
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	-0.05674848034918796	0.022393982596017506	-0.07914246294520547	128	0.445154866899439
KEGG_REGULATION_OF_AUTOPHAGY	-0.032983091687943146	-0.051039487465654954	0.018056395777711808	152	0.8956977546586843
KEGG_RENAL_CELL_CARCINOMA	-0.03073600866434493	0.04649827352525703	-0.07723428218960196	142	0.6938073720913686
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.19213375019262044	-0.12512110427524567	-0.06701264591737477	128	0.445154866899439
KEGG_RETINOL_METABOLISM	-0.04241221527958366	-0.10031836832730072	0.05790615304771706	191	0.38433829733416186
KEGG_RIBOFLAVIN_METABOLISM	-0.026509817373861162	0.014560402762652386	-0.04107022013651355	132	0.5108697296608817
KEGG_RIBOSOME	-0.5633080243547655	-0.34906955962323927	-0.2142384647315262	113	0.2440033737824455
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.19581517784231917	-0.18515908672497983	-0.010656091117339339	151	0.8749875770417754
KEGG_RNA_DEGRADATION	-0.3600600141236294	-0.31160379847730035	-0.04845621564632907	136	0.5811038284238481
KEGG_RNA_POLYMERASE	-0.06963659851251892	0.0662643507305812	-0.13590094924310014	112	0.2332300229563113
KEGG_SELENOAMINO_ACID_METABOLISM	0.123009768147017	0.17533136282157288	-0.05232159467455588	136	0.5811038284238481
KEGG_SMALL_CELL_LUNG_CANCER	-0.17969819092039915	-0.05661607579384603	-0.12308211512655312	118	0.3028233452350556
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.04243489059927151	0.014181463587260235	-0.05661635418653174	133	0.5280220079207946
KEGG_SPHINGOLIPID_METABOLISM	-0.3019035646018169	-0.20930813709226498	-0.09259542750955191	106	0.1753491733276247
KEGG_SPLICEOSOME	-0.34115019453533985	-0.3119558432081686	-0.029194351327171242	145	0.7528941007841266
KEGG_STARCH_AND_SUCROSE_METABOLISM	-0.018025226635154344	-0.06178276896347652	0.04375754232832218	177	0.6177642472345091
KEGG_STEROID_BIOSYNTHESIS	-0.170472401517483	-0.062470444065358774	-0.10800195745212422	125	0.3990670672310767
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.2350282149580228	-0.2337416148038417	-0.0012866001541811112	163	0.8956977546586843
KEGG_SULFUR_METABOLISM	-0.3456760755296003	-0.1182739658239513	-0.22740210970564897	96	0.10288090045667454
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	-0.6805624088654385	-0.6604646133383691	-0.020097795527069362	131	0.49400036895139476
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.3055390169806604	-0.3110300088102716	0.005490991829611214	132	0.5108697296608817
KEGG_TASTE_TRANSDUCTION	-0.38407282536937604	-0.4428232760761927	0.05875045070681667	197	0.3028233452350556
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.2092332067951888	0.15289485436685699	0.05633835242833182	173	0.6938073720913686
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	-0.09765229221813676	-0.021752489351437018	-0.07589980286669974	140	0.6553585705256273
KEGG_TGF_BETA_SIGNALING_PATHWAY	-0.058633560714023175	-0.02082112133698967	-0.037812439377033505	152	0.8956977546586843
KEGG_THYROID_CANCER	-0.22548402524540048	-0.14855938127624113	-0.07692464396915935	136	0.5811038284238481
KEGG_TIGHT_JUNCTION	-0.12911062262024925	-0.11182088674475389	-0.017289735875495357	162	0.9164761015770432
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.1894615815618892	-0.14439914305313625	-0.04506243850875294	132	0.5108697296608817
KEGG_TRYPTOPHAN_METABOLISM	-0.18580625425509775	-0.05478503629567318	-0.13102121795942456	97	0.10888812580465192
KEGG_TYPE_I_DIABETES_MELLITUS	-0.7904237687953158	-0.7704528401323166	-0.01997092866299921	110	0.2126600408896214
KEGG_TYPE_II_DIABETES_MELLITUS	-0.20697907451539344	-0.2111916002571288	0.004212525741735362	163	0.8956977546586843
KEGG_TYROSINE_METABOLISM	-0.22203642325479353	-0.12316387826594596	-0.09887254498884757	113	0.2440033737824455
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-0.07550477018318658	-0.0018703021181918791	-0.0736344680649947	136	0.5811038284238481
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	-0.3164998151878407	-0.38645255877908224	0.06995274359124154	174	0.674481360180876
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	-0.0982166387947593	0.056176529131494526	-0.15439316792625382	121	0.3420986846314703
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	-0.07137495944217495	-0.024794142351502145	-0.046580817090672806	122	0.3558515422108502
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	-0.03827440529396888	-0.01922823074508709	-0.01904617454888179	148	0.8133987957952699
KEGG_VEGF_SIGNALING_PATHWAY	-0.14287152426565186	-0.08109640969135457	-0.061775114574297296	120	0.32867561099726317
KEGG_VIBRIO_CHOLERAE_INFECTION	-0.137279491008848	-0.11644029696050023	-0.020839194048347776	150	0.8543589334972588
KEGG_VIRAL_MYOCARDITIS	-0.7004697632464529	-0.6567326825209048	-0.04373708072554816	103	0.15060246115097292
KEGG_WNT_SIGNALING_PATHWAY	-0.10935797795769765	-0.05818383506262462	-0.051174142895073035	134	0.545450297104539
