hallmark	repair_score	ctrl_score	score_diff	wilcox_stat	pvalue
HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.04963111000000001	-0.09875158176388889	0.049120471763888875	91	0.9871247520898428
HALLMARK_INFLAMMATORY_RESPONSE	-0.03638233300000001	-0.12144520925833334	0.08506287625833334	97	0.8338342336230727
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.09635096433333333	-0.019175712630555557	-0.07717525170277778	84	0.8591064470745601
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.104609469	-0.06465819434722221	-0.039951274652777785	80	0.7591393416789014
HALLMARK_KRAS_SIGNALING_DN	-0.15937796666666665	-0.11749576734166667	-0.04188219932499998	82	0.8087325413771576
HALLMARK_KRAS_SIGNALING_UP	-0.04064006333333333	-0.08722068734999999	0.04658062401666666	98	0.8087325413771576
HALLMARK_MITOTIC_SPINDLE	0.41845210499999996	0.22092216461666667	0.1975299403833333	141	0.1031267575153252
HALLMARK_MTORC1_SIGNALING	0.3397538743333333	0.07097268614444445	0.26878118818888885	130	0.20235985482408397
HALLMARK_MYC_TARGETS_V1	0.5651922223333333	0.19993007725555556	0.36526214507777777	147	0.06822320926052873
HALLMARK_MYC_TARGETS_V2	0.5020981383333334	0.21740935481944446	0.28468878351388893	151	0.050863559968891074
HALLMARK_MYOGENESIS	-0.05488439500000001	-0.1437594403361111	0.0888750453361111	118	0.3747781865384822
HALLMARK_NOTCH_SIGNALING	0.11624560233333332	0.14413762259444443	-0.02789202026111111	73	0.5943553620337154
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.2984863113333333	-0.00949776997777778	0.3079840813111111	131	0.19116792594017054
HALLMARK_P53_PATHWAY	0.06672050633333333	-0.12471950515277778	0.19144001148611112	119	0.35765975085571305
HALLMARK_PANCREAS_BETA_CELLS	0.029034940666666665	-0.01121849038611111	0.040253431052777774	105	0.6397949678180914
HALLMARK_PEROXISOME	0.10288652066666668	-0.014153189283333334	0.11703970995000001	107	0.5943553620337154
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.26978547433333333	0.032139591408333334	0.237645882925	128	0.22616099921205812
HALLMARK_PROTEIN_SECRETION	0.21140246133333335	0.09220924818888888	0.11919321314444446	109	0.5504506770986491
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.19359157966666665	-0.09606915710833333	0.289660736775	133	0.17016257830137954
HALLMARK_SPERMATOGENESIS	0.13956438033333332	0.03582338091388889	0.10374099941944442	129	0.21402184843593314
HALLMARK_TGF_BETA_SIGNALING	0.319703509	-0.023891016094444446	0.34359452509444444	144	0.08422064373309525
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.06740096733333333	-0.08860329515277778	0.1560042624861111	105	0.6397949678180914
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.38349479833333333	0.09686428434166666	0.28663051399166667	143	0.09018356221532368
HALLMARK_UV_RESPONSE_DN	0.10091124966666667	-0.028496751983333332	0.12940800165	110	0.5291135338317554
HALLMARK_UV_RESPONSE_UP	0.17470949533333333	-0.02890618158888889	0.2036156769222222	115	0.4290991727954929
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.252138748	0.06161856351111111	0.1905201844888889	139	0.11750537210881204
HALLMARK_XENOBIOTIC_METABOLISM	-0.0075734076666666705	-0.07517126588055556	0.06759785821388889	97	0.8338342336230727
