hallmark	repair_score	ctrl_score	score_diff	wilcox_stat	pvalue
HALLMARK_GLYCOLYSIS	0.028336108034482756	-0.01933748104347826	0.047673589077961015	740	0.4326357269351829
HALLMARK_HEDGEHOG_SIGNALING	0.010844973034482758	-0.039489015173913046	0.050333988208395804	761	0.3111200837158386
HALLMARK_HEME_METABOLISM	-0.013084956655172413	-0.016936981804347825	0.003852025149175412	667	1
HALLMARK_HYPOXIA	9.708948275862074e-4	-0.09928579810869566	0.10025669293628187	783	0.21032622733449963
HALLMARK_IL2_STAT5_SIGNALING	-0.02247401562068965	-0.13336548926086958	0.11089147364017993	817	0.10411998185391771
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0059392519655172395	-0.15014211763043478	0.156081369595952	814	0.11133545961357891
HALLMARK_INFLAMMATORY_RESPONSE	-0.01094654286206897	-0.1729135047173913	0.16196696185532233	822	0.09291449443920063
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0793284203448276	-0.0678715852826087	0.1472000056274363	797	0.15979917079305506
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.03508545551724139	-0.11020669093478261	0.14529214645202398	813	0.11382527820723079
HALLMARK_KRAS_SIGNALING_DN	-0.09545642420689655	-0.107461713	0.012005288793103447	673	0.9525938484739068
HALLMARK_KRAS_SIGNALING_UP	-0.0012053319655172413	-0.09979396793478261	0.09858863596926537	821	0.09507562504595585
HALLMARK_MITOTIC_SPINDLE	0.14607132179310345	0.15040209660869566	-0.004330774815592214	647	0.833047173949555
HALLMARK_MTORC1_SIGNALING	0.0680794484137931	0.07152241747826087	-0.0034429690644677685	648	0.8414937417934233
HALLMARK_MYC_TARGETS_V1	0.12220939037931035	0.18715018643478262	-0.06494079605547227	588	0.39542285173668507
HALLMARK_MYC_TARGETS_V2	0.1372225281724138	0.1759829806304348	-0.03876045245802101	626	0.6614269752153387
HALLMARK_MYOGENESIS	-0.07567013555172414	-0.15266724139130436	0.07699710583958022	795	0.16640331524357507
HALLMARK_NOTCH_SIGNALING	0.08490857834482758	0.11081273726086957	-0.02590415891604199	603	0.492040535555937
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.04080286627586206	0.05192126180434783	-0.09272412808020988	578	0.33781661646625977
HALLMARK_P53_PATHWAY	-0.061216982172413795	-0.0864438910652174	0.0252269088928036	727	0.5197653378358652
HALLMARK_PANCREAS_BETA_CELLS	0.051594740655172416	0.009270635108695654	0.04232410554647676	753	0.3545113015288687
HALLMARK_PEROXISOME	-0.024962269172413794	0.002289945	-0.027252214172413795	622	0.630346813209289
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.039972343793103444	0.022529660260869565	0.01744268353223388	699	0.7334291996922325
HALLMARK_PROTEIN_SECRETION	0.05544846579310345	0.10921771043478261	-0.053769244641679155	638	0.7579921188358291
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.015912721620689654	-0.113440741	0.12935346262068964	827	0.08268622041068
HALLMARK_SPERMATOGENESIS	-0.004267886551724138	0.006518727695652173	-0.01078661424737631	641	0.7827986160284541
HALLMARK_TGF_BETA_SIGNALING	0.03176892713793104	-0.058246882913043474	0.0900158100509745	803	0.1411606211708811
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.020492378275862068	-0.13414451823913043	0.11365213996326837	765	0.29078018459420824
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.05102134731034483	0.11228624682608696	-0.06126489951574213	592	0.4200145662766447
HALLMARK_UV_RESPONSE_DN	-0.06197128282758621	-0.07102126	0.009049977172413792	673	0.9525938484739068
HALLMARK_UV_RESPONSE_UP	0.029526882482758622	-0.007273420717391304	0.036800303200149924	724	0.5410687223714993
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.04525108282758621	0.048965931239130435	-0.003714848411544222	665	0.9870640910519262
HALLMARK_XENOBIOTIC_METABOLISM	-0.052565829965517244	-0.06722198413043479	0.014656154164917543	706	0.6771901562412544
