hallmark	repair_score	ctrl_score	score_diff	wilcox_stat	pvalue
HALLMARK_HEDGEHOG_SIGNALING	-0.04999221633333333	-0.010735339928571428	-0.0392568764047619	165	0.5676112480692523
HALLMARK_HEME_METABOLISM	-0.08587378933333333	0.004240070619047619	-0.09011385995238094	146	0.299176267025968
HALLMARK_HYPOXIA	-0.04812246188888889	-0.02606222323809524	-0.02206023865079365	174	0.7246418711740759
HALLMARK_IL2_STAT5_SIGNALING	-0.06892848399999998	-0.07227379819047619	0.0033453141904762063	187	0.9709512719823131
HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.055923446333333335	-0.0922554589047619	0.03633201257142857	188	0.9903152876462538
HALLMARK_INFLAMMATORY_RESPONSE	-0.03855372777777779	-0.11103101745238095	0.07247728967460315	186	0.9516038864319767
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.028578420444444436	-0.007800908333333333	-0.020777512111111104	176	0.761418658409614
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.05759850522222222	-0.050122215547619045	-0.007476289674603176	181	0.8554969446184577
HALLMARK_KRAS_SIGNALING_DN	-0.055148311444444445	-0.07544975723809524	0.0203014457936508	185	0.932283889916826
HALLMARK_KRAS_SIGNALING_UP	-0.05418261311111111	-0.04773952916666667	-0.0064430839444444415	187	0.9709512719823131
HALLMARK_MITOTIC_SPINDLE	0.035164189444444445	0.14204978133333335	-0.10688559188888891	154	0.4003684454030501
HALLMARK_MTORC1_SIGNALING	0.004969161555555552	0.08961699866666667	-0.08464783711111112	168	0.6182151599259688
HALLMARK_MYC_TARGETS_V1	-0.029922549222222223	0.15751668497619048	-0.1874392341984127	140	0.23520209093586333
HALLMARK_MYC_TARGETS_V2	0.08001551999999999	0.16834732635714286	-0.08833180635714287	170	0.6529704709642978
HALLMARK_MYOGENESIS	-0.09427224722222223	-0.08693259442857143	-0.0073396527936508	181	0.8554969446184577
HALLMARK_NOTCH_SIGNALING	-0.01951524899999999	0.11419778923809523	-0.13371303823809522	116	0.072874343096296465
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.1776612922222222	0.03858581507142857	-0.21624710729365076	132	0.16542389146860612
HALLMARK_P53_PATHWAY	-0.14941888388888888	-0.05422808780952381	-0.09519079607936506	148	0.3227765479109994
HALLMARK_PANCREAS_BETA_CELLS	0.09346727166666667	-0.0027724356428571405	0.09623970730952382	242	0.19815424211784174
HALLMARK_PEROXISOME	-0.09895844388888889	0.002218409666666666	-0.10117685355555556	146	0.299176267025968
HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.03461436744444445	0.048512042976190474	-0.08312641042063493	161	0.5032850844522917
HALLMARK_PROTEIN_SECRETION	-0.05445444022222221	0.06666405304761905	-0.12111849326984125	157	0.442897073339626
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.004362980000000001	-0.023925213880952378	0.028288193880952377	196	0.8745982292054924
HALLMARK_SPERMATOGENESIS	0.01697010022222222	0.0030350153333333326	0.01393508488888889	203	0.7429594137498735
HALLMARK_TGF_BETA_SIGNALING	-0.14074095133333334	-0.016678162952380952	-0.12406278838095239	130	0.15061476248485794
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.05465912022222222	-0.08301386133333333	0.02835474111111111	182	0.8745982292054924
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.05923000155555555	0.09430372102380953	-0.1535337225793651	144	0.2767164101345479
HALLMARK_UV_RESPONSE_DN	-0.12435249533333334	-0.05617757516666667	-0.06817492016666668	157	0.442897073339626
HALLMARK_UV_RESPONSE_UP	-0.008468406999999996	0.04206921030952381	-0.05053761730952381	180	0.8364771717144691
HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.129526668	0.043496779976190475	-0.1730234479761905	114	0.06501122739747613
HALLMARK_XENOBIOTIC_METABOLISM	-0.1262855448888889	-0.03054503	-0.0957405148888889	146	0.299176267025968
