pathway	repair_score	ctrl_score	score_diff	wilcox_stat	pvalue
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.0937935249008414	-0.10151484489047756	0.007721319989636155	304	0.9156020838451419
KEGG_ERBB_SIGNALING_PATHWAY	-0.027523301993241614	0.022522956484805085	-0.050046258478046696	268	0.6421748224203867
KEGG_ETHER_LIPID_METABOLISM	0.009551935615830431	-0.031093282502107165	0.040645218117937594	338	0.5090571059224068
KEGG_FATTY_ACID_METABOLISM	-0.008109889416036558	0.05190080418926011	-0.060010693605296664	258	0.5302012379880764
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	-0.2488883563921088	-0.22358724133285787	-0.025301115059250923	276	0.7382065671566778
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.009449337088905194	-0.043658893231012914	0.05310823031991811	334	0.5517825649018969
KEGG_FOCAL_ADHESION	0.07690025503975642	-0.060133730453705986	0.1370339854934624	406	0.07689896625941933
KEGG_FOLATE_BIOSYNTHESIS	0.024458694448618166	0.0021344088801635522	0.022324285568454616	317	0.7505415309211055
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.17545335136630819	0.07839875904757285	0.09705459231873534	367	0.25716440704309934
KEGG_GALACTOSE_METABOLISM	-0.057042541547020674	-0.09939684809959783	0.04235430655257715	331	0.5849425425088552
KEGG_GAP_JUNCTION	-0.05911488524202027	-0.09103657968186087	0.031921694439840595	339	0.49865314699006413
KEGG_GLIOMA	-0.009985483744198704	0.018112458926247868	-0.028097942670446574	269	0.6538960586655932
KEGG_GLUTATHIONE_METABOLISM	0.14055255932677382	0.025037737624883434	0.1155148217018904	365	0.2711095512539441
KEGG_GLYCEROLIPID_METABOLISM	-0.1878063270740534	-0.15067874464924008	-0.037127582424813316	250	0.4483732925048472
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	-0.22594154523938198	-0.20432101370550101	-0.021620531533880966	271	0.6775939816688245
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.1018183387388029	0.10927285431284454	-0.0074545155740416424	272	0.6895655456392635
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.021238455083470113	-0.03140627727884891	0.05264473236231902	335	0.5409381218641993
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.19574710386993818	0.05738731750800904	0.13835978636192914	376	0.20059666331585585
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.04995852513104191	0.1011232042974463	-0.05116467916640439	263	0.5849425425088552
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0.06440142213377734	-0.040172919632245015	0.10457434176602234	355	0.34851566048360305
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.2553071315076239	0.07223525621015195	0.18307187529747196	391	0.1274059501253003
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.11506563160064771	-0.19463829969460428	0.07957266809395656	354	0.35696249053565043
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.1387882974253204	0.007454805685778128	0.13133349173954226	378	0.1893645575449643
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.1663887231953482	-0.09623210490012518	-0.07015661829522302	217	0.1949212736812285
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.2494857448987592	-0.04503769827262426	-0.20444804662613492	188	0.07689896625941933
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.04235096397348339	0.12375498722802417	-0.16610595120150756	221	0.21834459384612911
KEGG_GNRH_SIGNALING_PATHWAY	-0.09314392903722572	-0.05510927976673064	-0.03803464927049508	236	0.32394475804475675
KEGG_GRAFT_VERSUS_HOST_DISEASE	-0.8758025912956291	-0.8776977036063365	0.0018951123107073808	295	0.9804890401266513
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.02856692150566378	0.005701150328296384	0.022865771177367395	327	0.6305420459619206
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.30682126053854447	-0.42407590905958076	0.11725464852103629	395	0.1119189160754073
KEGG_HISTIDINE_METABOLISM	-0.005840667623787287	0.004821364837987091	-0.010662032461774378	284	0.8385110992103102
KEGG_HOMOLOGOUS_RECOMBINATION	-0.0573853615395389	0.012573832701662195	-0.0699591942412011	254	0.48836332471226457
KEGG_HUNTINGTONS_DISEASE	-0.16084912101989743	-0.09991916243231826	-0.06092995858757917	256	0.5090571059224068
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.017948035410616046	-0.12333768609343795	0.10538965068282191	385	0.15369859904926209
KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.11830727945330317	-0.004578960160234308	-0.11372831929306887	213	0.17339589678167316
KEGG_INSULIN_SIGNALING_PATHWAY	-0.12763863156765004	-0.06783771647138433	-0.059800915096265714	231	0.28556416061265083
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.6330207593820724	-0.6671647166461694	0.034143957264097025	346	0.4290971800626119
KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.07572269335127474	-0.14690313079695122	0.07118043744567648	379	0.18392547937563256
KEGG_LEISHMANIA_INFECTION	-0.5343373783094727	-0.586507461700822	0.05217008339134932	373	0.21834459384612911
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	-0.011508875716905181	-0.11601168241690622	0.10450280670000105	383	0.1633234733386272
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.08720641396584053	0.1488044413819007	-0.06159802741606016	280	0.7879190681952689
KEGG_LINOLEIC_ACID_METABOLISM	-0.15180266448576246	-0.10740379621181642	-0.04439886827394604	246	0.4103116901404847
KEGG_LONG_TERM_DEPRESSION	-0.07217350350061773	-0.013555958769247534	-0.058617544731370194	245	0.4011051536176952
KEGG_LONG_TERM_POTENTIATION	-0.171244528693145	-0.026615209852373835	-0.14462931884077115	169	0.037640983111831464
KEGG_LYSINE_DEGRADATION	-0.13247679427072084	-0.017351580194413446	-0.1151252140763074	208	0.1490508506903411
KEGG_LYSOSOME	0.033041335015154716	-0.14391096431695893	0.17695229933211365	418	0.049458711988179825
KEGG_MAPK_SIGNALING_PATHWAY	-0.1767081196203977	-0.15225671107882827	-0.024451408541569436	258	0.5302012379880764
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.189647329494156	0.07492310501497143	0.11472422447918457	370	0.2371936766375204
KEGG_MELANOGENESIS	0.02177942351880378	0.01486122784596739	0.006918195672836391	295	0.9804890401266513
KEGG_MELANOMA	-0.00983435165234841	-0.03202908177213822	0.022194730119789813	317	0.7505415309211055
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.06822042994013489	-0.11778692494619754	0.04956649500606265	340	0.48836332471226457
KEGG_MISMATCH_REPAIR	-0.13710265743636063	-0.019565645302865153	-0.11753701213349547	244	0.3920237887261087
KEGG_MTOR_SIGNALING_PATHWAY	-0.1282544747267366	-0.042184737494015974	-0.08606973723272063	228	0.2640735026181348
KEGG_N_GLYCAN_BIOSYNTHESIS	0.11997056817313763	0.04062335248963805	0.07934721568349959	346	0.4290971800626119
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	-0.7012914651354699	-0.7074307858019947	0.0061393206665247835	296	0.9934957704503972
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	4.00325244162734e-4	-0.0661724781503949	0.06657280339455764	357	0.3320065958404032
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	-0.03353151086866413	-0.0023163184084011596	-0.03121519246026297	284	0.8385110992103102
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	-0.14020625908682485	-0.07383840860724963	-0.06636785047957522	232	0.2929833949856925
KEGG_NITROGEN_METABOLISM	0.11138574529429629	0.1340283538930618	-0.022642608598765518	270	0.6657032884784639
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.24668523514726326	-0.23748377492404413	-0.009201460223219132	292	0.9415137601180046
KEGG_NON_HOMOLOGOUS_END_JOINING	-0.2447436348562366	-0.037813847885904	-0.2069297869703326	206	0.1400781958767776
KEGG_NON_SMALL_CELL_LUNG_CANCER	-0.10190261280931093	-0.10509259031633589	0.0031899775070249603	312	0.8131175935617896
KEGG_NOTCH_SIGNALING_PATHWAY	-0.022865138726341657	-0.04609119584063618	0.023226057114294523	320	0.713740613419461
KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.291003857277957	-0.13836520175323916	-0.15263865552471786	200	0.11564402433440102
KEGG_O_GLYCAN_BIOSYNTHESIS	-0.032744944252927705	-0.12764990073708404	0.09490495648415634	385	0.15369859904926209
KEGG_OLFACTORY_TRANSDUCTION	-0.30371592857781865	-0.22069304328761236	-0.0830228852902063	232	0.2929833949856925
KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.11902701731897829	-0.0854422824057189	-0.03358473491325939	279	0.7754007844324058
KEGG_OOCYTE_MEIOSIS	-0.07758373899080304	-0.003601655511677086	-0.07398208347912595	246	0.4103116901404847
KEGG_OTHER_GLYCAN_DEGRADATION	-0.33212453086862886	-0.3927659680725286	0.06064143720389975	357	0.3320065958404032
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.17383690410606906	-0.16101387262462377	-0.012823031481445285	285	0.8512729653160043
KEGG_P53_SIGNALING_PATHWAY	0.007920213864936338	-0.0527236253682435	0.06064383923317984	335	0.5409381218641993
KEGG_PANCREATIC_CANCER	0.043606158704226794	0.015960345947957325	0.02764581275626947	329	0.6075514085982506
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	-0.22853505763609874	-0.18354631774960756	-0.044988739886491186	252	0.4681318232563826
KEGG_PARKINSONS_DISEASE	-0.14760796078389893	-0.11984957158967692	-0.027758389194222008	277	0.7505415309211055
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.09414257598549769	-0.1902578461277883	0.0961152701422906	383	0.1633234733386272
KEGG_PATHWAYS_IN_CANCER	0.02404328703404689	-0.01709764821601134	0.04114093525005823	342	0.4681318232563826
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.009732483287239564	-0.012279389501127686	0.0025469062138881223	312	0.8131175935617896
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.09986945860071253	-0.02711497323964851	0.12698443184036104	384	0.15845571345942833
KEGG_PEROXISOME	-0.02290546987299215	0.0255609156507758	-0.048466385523767946	261	0.5627327335463521
KEGG_PHENYLALANINE_METABOLISM	-0.014768098958006619	-0.17478012257289377	0.16001202361488714	396	0.10828910927830436
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	-0.19656131404084548	-0.06665729255305398	-0.1299040214877915	185	0.06908230930374877
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.03809262928126137	-0.032279403566450746	-0.005813225714810626	294	0.9674874947509202
KEGG_PPAR_SIGNALING_PATHWAY	-0.02117555876909245	-0.016372169451183166	-0.004803389317909284	301	0.9544945863624966
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	-0.023668140446493614	0.0018588834401715465	-0.02552702388666516	300	0.9674874947509202
KEGG_PRIMARY_IMMUNODEFICIENCY	-0.45924160096802674	-0.5331247955118866	0.07388319454385989	397	0.10475310582478203
KEGG_PRION_DISEASES	0.05397343763729529	-0.11767662422628691	0.1716500618635822	431	0.02951295332393693
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	-0.06517159281447088	-0.045464192265490436	-0.019707400548980444	291	0.9285484515511329
KEGG_PROPANOATE_METABOLISM	-0.0637098586053143	0.09146404291869807	-0.1551739015240124	180	0.057511848291687914
KEGG_PROSTATE_CANCER	-0.09015524037326507	-0.0139696324752662	-0.07618560789799887	222	0.22450417481435436
KEGG_PROTEASOME	-0.3039177056140037	-0.32670839282471065	0.022790687210706928	333	0.5627327335463521
KEGG_PROTEIN_EXPORT	0.014929641531093166	0.12641155143214622	-0.11148190990105306	222	0.22450417481435436
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	-0.030322046778456728	0.019328800578290464	-0.04965084735674719	252	0.4681318232563826
KEGG_PURINE_METABOLISM	-0.05635810893517017	-0.020822098880785546	-0.03553601005438462	281	0.8004923760713145
KEGG_PYRIMIDINE_METABOLISM	-4.182529806932035e-4	0.02239193599222285	-0.022810188972916055	292	0.9415137601180046
KEGG_PYRUVATE_METABOLISM	-0.12966313682015598	-0.005567611325430624	-0.12409552549472536	189	0.0796594196844585
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.10804748985440021	-0.007360232627836222	0.11540772248223644	424	0.03916595160902666
KEGG_REGULATION_OF_AUTOPHAGY	-0.20943957903081678	0.027454105482087855	-0.23689368451290463	116	0.0032520819383354744
KEGG_RENAL_CELL_CARCINOMA	0.08657974334188008	0.04641379175230947	0.04016595158957061	337	0.5195736717529695
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.08439090285586298	-0.13116922270491502	0.046778319849052036	331	0.5849425425088552
KEGG_RETINOL_METABOLISM	-0.07788180040266922	-0.10049946555328856	0.022617665150619345	323	0.6775939816688245
KEGG_RIBOFLAVIN_METABOLISM	0.00844475954128022	0.024329329119708826	-0.015884569578428605	301	0.9544945863624966
KEGG_RIBOSOME	-0.4840978423648201	-0.3153378151767293	-0.1687600271880908	228	0.2640735026181348
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.2281870503856441	-0.17079077361687736	-0.05739627676876674	238	0.34019695090063484
KEGG_RNA_DEGRADATION	-0.43687530034897987	-0.28079226882300456	-0.1560830315259753	180	0.057511848291687914
KEGG_RNA_POLYMERASE	-0.024325525476468348	0.08867518637022495	-0.1130007118466933	261	0.5627327335463521
KEGG_SELENOAMINO_ACID_METABOLISM	0.09303496696874088	0.2194570567886139	-0.12642208981987302	187	0.07421698835186069
KEGG_SMALL_CELL_LUNG_CANCER	-0.03944020116939906	-0.06883519020157765	0.02939498903217859	325	0.6538960586655932
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.13033456559602394	0.05746721892238371	-0.18780178451840765	181	0.05968728415375433
KEGG_SPHINGOLIPID_METABOLISM	-0.1476365180467145	-0.2441316327714388	0.0964951147247243	399	0.09795646542651
KEGG_SPLICEOSOME	-0.40711371219824954	-0.2813029618385971	-0.12581075035965245	222	0.22450417481435436
KEGG_STARCH_AND_SUCROSE_METABOLISM	-0.08325454704096463	-0.04849090639515229	-0.03476364064581234	275	0.7259386351497231
KEGG_STEROID_BIOSYNTHESIS	-0.23577355409069134	-0.0320670810681001	-0.20370647302259123	189	0.0796594196844585
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.2092682356218762	-0.23579871266268557	0.02653047704080938	349	0.4011051536176952
KEGG_SULFUR_METABOLISM	-0.13304513398906562	-0.15450393199325513	0.02145879800418951	282	0.8131175935617896
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	-0.6164907496023734	-0.6689655200747011	0.052474770472327736	448	0.014138235632494212
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.28611252157249056	-0.3080048569826467	0.021892335410156116	334	0.5517825649018969
KEGG_TASTE_TRANSDUCTION	-0.43408916391225594	-0.43600547771850207	0.0019163138062461282	292	0.9415137601180046
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.19100282478126432	0.15203667367453838	0.03896615110672594	326	0.6421748224203867
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	-0.3612083473879504	0.07889311256026417	-0.44010145994821454	114	0.002925537024291532
KEGG_TGF_BETA_SIGNALING_PATHWAY	-0.007450451861465492	-0.02156258061661704	0.014112128755151547	313	0.8004923760713145
KEGG_THYROID_CANCER	-0.17971172588009152	-0.16423743948333624	-0.015474286396755271	276	0.7382065671566778
KEGG_TIGHT_JUNCTION	-0.12405661534053891	-0.10924606794236032	-0.014810547398178595	259	0.5409381218641993
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.10149522900318787	-0.16360853723435445	0.06211330823116658	357	0.3320065958404032
KEGG_TRYPTOPHAN_METABOLISM	-0.02838528176586514	-0.11527452058473678	0.08688923881887164	388	0.1400781958767776
KEGG_TYPE_I_DIABETES_MELLITUS	-0.762621292578628	-0.7715337152269581	0.008912422648330143	327	0.6305420459619206
KEGG_TYPE_II_DIABETES_MELLITUS	-0.28511223802019137	-0.22372655635810829	-0.06138568166208308	237	0.3320065958404032
KEGG_TYROSINE_METABOLISM	-0.10597991745523735	-0.15128087431718729	0.04530095686194993	343	0.4581928168999538
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-0.12688030810639908	0.047557362641508096	-0.17443767074790717	205	0.13575059703350922
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	-0.44914600573412566	-0.3497199228181076	-0.09942608291601807	249	0.4386743921253035
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	-0.011257484580173737	0.062091237855606	-0.07334872243577974	231	0.28556416061265083
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	-0.04040882732926685	-0.04448527005769526	0.0040764427284284074	298	0.9934957704503972
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	-0.07134197446506799	-0.005119536501734682	-0.06622243796333331	275	0.7259386351497231
KEGG_VEGF_SIGNALING_PATHWAY	-0.1064394335797123	-0.0804781249779724	-0.02596130860173991	259	0.5409381218641993
KEGG_VIBRIO_CHOLERAE_INFECTION	-0.0642465047410674	-0.12799873709759255	0.06375223235652515	364	0.2782729813185301
KEGG_VIRAL_MYOCARDITIS	-0.6431544850240679	-0.6589874524173868	0.015832967393318853	319	0.7259386351497231
KEGG_WNT_SIGNALING_PATHWAY	-0.11203158004123819	-0.042452489649811284	-0.0695790903914269	231	0.28556416061265083
