hallmark	repair_score	ctrl_score	score_diff	wilcox_stat	pvalue
HALLMARK_HYPOXIA	0.1574740127142857	-4.865474033613435e-4	0.15796056011764706	536	0.20501279996152047
HALLMARK_IL2_STAT5_SIGNALING	0.07862178028571429	-0.038902969638655464	0.11752474992436976	512	0.311639046813233
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.11277698	-0.04399416247058824	0.15677114247058824	508	0.33245181371576316
HALLMARK_INFLAMMATORY_RESPONSE	0.1014260027142857	-0.06525770198319328	0.16668370469747898	517	0.28685744852928496
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.02982575757142857	0.009190238546218487	0.020635519025210082	433	0.8646904334967629
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.04737014957142858	-0.02239102683193277	0.06976117640336135	458	0.6623530500859882
HALLMARK_KRAS_SIGNALING_DN	-0.057701053999999995	-0.10698475966386554	0.04928370566386555	505	0.3486372064994711
HALLMARK_KRAS_SIGNALING_UP	0.035302158428571435	-0.05062843313445378	0.08593059156302521	497	0.394195958209361
HALLMARK_MITOTIC_SPINDLE	0.14138487528571428	0.15936226734453782	-0.017977392058823538	399	0.8563228805262907
HALLMARK_MTORC1_SIGNALING	0.163505193	0.10697459699159664	0.05653059600840335	451	0.7172669273997452
HALLMARK_MYC_TARGETS_V1	0.18632000214285713	0.18330456472268908	0.003015437420168049	410	0.9490479010950548
HALLMARK_MYC_TARGETS_V2	0.18677045614285714	0.1894709476722689	-0.0027004915294117637	450	0.7252406677038359
HALLMARK_MYOGENESIS	0.02598779314285714	-0.08447716499159663	0.11046495813445377	539	0.19382390225089774
HALLMARK_NOTCH_SIGNALING	0.102594994	0.11534870678991596	-0.012753712789915966	402	0.8814702142500177
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.06359306642857142	0.06222961857983193	0.0013634478487394852	417	1
HALLMARK_P53_PATHWAY	0.10916131028571428	-0.04935563140336135	0.15851694168907562	566	0.11253283658228233
HALLMARK_PANCREAS_BETA_CELLS	-0.012484785000000002	-0.0017985473865546205	-0.01068623761344538	421	0.9660190932250391
HALLMARK_PEROXISOME	0.01526750271428572	0.0028876572352941163	0.012379845478991604	409	0.9405704828671302
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.09374714128571428	0.06558483775630253	0.02816230352941175	413	0.9745109476501266
HALLMARK_PROTEIN_SECRETION	-0.054985316857142856	0.10690561757142857	-0.16189093442857141	288	0.17280301699793782
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.16492261314285714	-0.019938375840336132	0.18486098898319328	554	0.14453594833846362
HALLMARK_SPERMATOGENESIS	-0.013389416571428569	0.01384115593277311	-0.02723057250420168	354	0.5090450841111636
HALLMARK_TGF_BETA_SIGNALING	0.12010448885714287	0.02528137037815126	0.09482311847899161	476	0.5297589023655929
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.16507547957142857	-0.02119389414285714	0.1862693737142857	523	0.2589217568902132
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.10463977385714286	0.12426012648739496	-0.019620352630252094	414	0.9830056922633164
HALLMARK_UV_RESPONSE_DN	-0.031904808714285714	-0.011240099453781512	-0.0206647092605042	353	0.5022359909820673
HALLMARK_UV_RESPONSE_UP	0.13560361371428573	0.01816543782352941	0.11743817589075631	498	0.388311737157894
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.055692373	0.059067931058823527	-0.003375558058823523	424	0.9405704828671302
HALLMARK_XENOBIOTIC_METABOLISM	0.06309070142857143	-0.035936199201680674	0.0990269006302521	514	0.3015619625716743
