pathway	repair_score	ctrl_score	score_diff	wilcox_stat	pvalue
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.028002306195182933	-0.12954403936627934	0.10154173317109641	306	0.07274852043720285
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.19699412903008237	-0.09431903167998269	-0.10267509735009968	183	0.35172762513182615
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.05482513805588616	0.11217548251731628	-0.05735034446143012	195	0.5068144667209257
KEGG_GNRH_SIGNALING_PATHWAY	-0.02131782134890942	-0.054221366078439005	0.03290354472952958	273	0.29684514062857303
KEGG_GRAFT_VERSUS_HOST_DISEASE	-0.8726694789156614	-0.8792328008295722	0.006563321913910847	289	0.16019800505415283
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.05040615254040325	0.015306405662223061	0.03509974687818019	267	0.3634081066774088
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.3279693633548192	-0.4102937184351788	0.08232435508035962	243	0.7072025621986417
KEGG_HISTIDINE_METABOLISM	-0.05094931805399064	0.03678051090532642	-0.08772982895931705	185	0.37532112976090226
KEGG_HOMOLOGOUS_RECOMBINATION	-0.13084391563642886	0.011700781603540662	-0.14254469723996951	176	0.2765418869461966
KEGG_HUNTINGTONS_DISEASE	-0.21926781376487273	-0.08118427005806575	-0.13808354370680698	154	0.11251174784261876
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.08059469872777673	-0.08931358291344783	0.0087188841856711	228	0.9647763592602736
KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.07157097935348865	-0.025482883798794924	-0.046088095554693724	200	0.5803917654299567
KEGG_INSULIN_SIGNALING_PATHWAY	-0.11978028868551106	-0.06885645172799139	-0.050923836957519675	194	0.4926929493182593
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.6671780683950772	-0.6610818048507968	-0.006096263544280389	226	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.09622985288548337	-0.14184548814218534	0.04561563525670197	253	0.5503845240094617
KEGG_LEISHMANIA_INFECTION	-0.561313493672226	-0.5839055350517274	0.022592041379501326	249	0.6111219511593317
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	-0.08008840128061924	-0.09817218330022545	0.018083782019606212	233	0.87715364431134
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.033248687460445354	0.15118069115468408	-0.11793200369423873	194	0.4926929493182593
KEGG_LINOLEIC_ACID_METABOLISM	-0.03605607319824587	-0.1162106256219281	0.08015455242368223	270	0.3290686403591238
KEGG_LONG_TERM_DEPRESSION	0.03875935983410665	-0.025599540142187703	0.06435889997629435	271	0.318091709617707
KEGG_LONG_TERM_POTENTIATION	0.006239010399686781	-0.032997655158667226	0.039236665558354006	259	0.4650761936305652
KEGG_LYSINE_DEGRADATION	-0.17780358151144138	-0.02557312513956917	-0.1522304563718722	152	0.10248987423273782
KEGG_LYSOSOME	-0.17634738153714657	-0.11237702999645059	-0.06397035154069598	193	0.478778983572432
KEGG_MAPK_SIGNALING_PATHWAY	-0.13239587440761388	-0.1540422509756078	0.021646376567993925	247	0.6425320212069211
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.1279583544194766	0.10092171965071713	0.027036634768759463	241	0.7403605062604275
KEGG_MELANOGENESIS	0.03541552080519734	0.02576107061760912	0.009654450187588218	261	0.43831735454827253
KEGG_MELANOMA	-0.09555630275550053	-0.033402705309078046	-0.06215359744642249	185	0.37532112976090226
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.06628223646883828	-0.11664196357065733	0.050359727101819046	259	0.4650761936305652
KEGG_MISMATCH_REPAIR	-0.17035242845099924	-0.010813604709916123	-0.1595388237410831	175	0.26674326852699637
KEGG_MTOR_SIGNALING_PATHWAY	-0.13394814283007275	-0.04280273305009331	-0.09114540977997945	180	0.318091709617707
KEGG_N_GLYCAN_BIOSYNTHESIS	-0.046521795757076496	0.03949664441673275	-0.08601844017380925	197	0.5356644798818019
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	-0.7169038456221271	-0.7008011900705766	-0.016102655551550438	192	0.4650761936305652
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.07713037516055575	-0.05633280801596247	0.13346318317651823	308	0.06564886463390063
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	-0.0458242038177798	0.0025113623487499842	-0.048335566166529786	207	0.6908192933673197
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	-0.10387304199375139	-0.062074587064249245	-0.04179845492950214	202	0.6111219511593317
KEGG_NITROGEN_METABOLISM	0.12538621257039223	0.13554114665334666	-0.010154934082954425	220	0.9120865990895007
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.1887270412752943	-0.2562761337679741	0.06754909249267979	249	0.6111219511593317
KEGG_NON_HOMOLOGOUS_END_JOINING	-0.2372439820075108	-0.07066846072515368	-0.16657552128235711	177	0.28657568915740456
KEGG_NON_SMALL_CELL_LUNG_CANCER	-0.15619708815725727	-0.10569912894780363	-0.050497959209453644	195	0.5068144667209257
KEGG_NOTCH_SIGNALING_PATHWAY	-0.08341884006940908	-0.06753554713590011	-0.015883292933508972	217	0.8597697269246928
KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.28474775719200895	-0.1595727137688369	-0.12517504342317207	169	0.21283918292617768
KEGG_O_GLYCAN_BIOSYNTHESIS	-0.052922944216949076	-0.10169224268827944	0.04876929847133036	232	0.8945953017426331
KEGG_OLFACTORY_TRANSDUCTION	-0.1892741482168726	-0.25443887374588886	0.06516472552901625	254	0.5356644798818019
KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.19127912831052146	-0.07193171706179716	-0.1193474112487243	167	0.1966995445177221
KEGG_OOCYTE_MEIOSIS	-0.056986345644531033	-0.011037203112790096	-0.04594914253174094	196	0.5211396810846288
KEGG_OTHER_GLYCAN_DEGRADATION	-0.41894797844154597	-0.37946740697303843	-0.03948057146850753	195	0.5068144667209257
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.25064568753521604	-0.12232825295321158	-0.12831743458200445	160	0.14708236376487907
KEGG_P53_SIGNALING_PATHWAY	-0.1696263136706819	-0.03537740575820918	-0.13424890791247274	157	0.12892616256569497
KEGG_PANCREATIC_CANCER	-0.07805850698740353	0.027385996078865073	-0.10544450306626861	179	0.3073504711137299
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	-0.21825020097157674	-0.2027028861298065	-0.015547314841770243	215	0.8252071211370597
KEGG_PARKINSONS_DISEASE	-0.24242999567491874	-0.07506787784537704	-0.1673621178295417	142	0.06231261947370862
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.18493806052748538	-0.17991542708599598	-0.005022633441489399	217	0.8597697269246928
KEGG_PATHWAYS_IN_CANCER	-0.06221528694556688	-0.0043895093071780475	-0.05782577763838884	195	0.5068144667209257
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.053664132623525235	-0.02177728585266655	0.07544141847619179	264	0.39983903083159383
KEGG_PENTOSE_PHOSPHATE_PATHWAY	-0.0455222609082502	0.013492876753973633	-0.059015137662223834	202	0.6111219511593317
KEGG_PEROXISOME	-0.06380009395577275	0.03640985339990687	-0.10020994735567962	179	0.3073504711137299
KEGG_PHENYLALANINE_METABOLISM	-0.12341368197975874	-0.10765119716956863	-0.015762484810190117	219	0.8945953017426331
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	-0.07640112044215439	-0.0747460082030016	-0.0016551122391527812	227	0.9823840099868906
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.003394321853732103	-0.033293562342229126	0.02989924048849702	246	0.6584776093435624
KEGG_PPAR_SIGNALING_PATHWAY	-0.008595732769052468	-0.005553279239336397	-0.00304245352971607	220	0.9120865990895007
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	-0.005291255934783529	0.02680225125379316	-0.03209350718857669	211	0.757121287116883
KEGG_PRIMARY_IMMUNODEFICIENCY	-0.5166305069292557	-0.5215215047621591	0.004890997832903365	232	0.8945953017426331
KEGG_PRION_DISEASES	-0.06886469948971337	-0.0830497975264083	0.014185098036694932	230	0.9296193654987607
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	-0.09446536965709314	-0.035349107591103726	-0.05911626206598941	180	0.318091709617707
KEGG_PROPANOATE_METABOLISM	-0.07940632108805583	0.07940529364057894	-0.15881161472863475	147	0.08044364855141614
KEGG_PROSTATE_CANCER	-0.11780296359592046	-0.027317999610567873	-0.09048496398535259	179	0.3073504711137299
KEGG_PROTEASOME	-0.37907817194371046	-0.33948256719254977	-0.039595604751160696	201	0.5956690973053509
KEGG_PROTEIN_EXPORT	-0.046497096429147775	0.09880933753926911	-0.1453064339684169	186	0.3874653175798872
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.05019571767298588	0.02519726629283078	0.024998451380155103	241	0.7403605062604275
KEGG_PURINE_METABOLISM	-0.10714827622689081	0.007871447272609819	-0.11501972349950063	150	0.09317073803352963
KEGG_PYRIMIDINE_METABOLISM	-0.10239087468224163	0.03688077169350406	-0.13927164637574568	157	0.12892616256569497
KEGG_PYRUVATE_METABOLISM	-0.14326800708702617	-0.007443568035667814	-0.13582443905135835	140	0.056047895866953225
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	-0.011668665762028829	0.016119467415572644	-0.027788133177601475	221	0.9296193654987607
KEGG_REGULATION_OF_AUTOPHAGY	-0.06585187529214084	-0.03593937418708613	-0.029912501105054716	196	0.5211396810846288
KEGG_RENAL_CELL_CARCINOMA	-0.019647236135477704	0.05638802259456423	-0.07603525873004194	204	0.6425320212069211
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.22215584170911298	-0.11436402340699157	-0.10779181830212141	164	0.17415122883993125
KEGG_RETINOL_METABOLISM	-0.017157220316893713	-0.10594991239806957	0.08879269208117585	280	0.22988432510154275
KEGG_RIBOFLAVIN_METABOLISM	-0.08802868255318072	0.035231849977166795	-0.12326053253034752	165	0.1814489537729008
KEGG_RIBOSOME	-0.5346102048047527	-0.334895870310735	-0.19971433449401776	168	0.20465714639480515
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.15777306081115644	-0.1922709732200048	0.034497912408848364	251	0.5803917654299567
KEGG_RNA_DEGRADATION	-0.4088806227660682	-0.30034571025109763	-0.10853491251497055	164	0.17415122883993125
KEGG_RNA_POLYMERASE	-0.11478903553045514	0.08249301007081075	-0.1972820456012659	150	0.09317073803352963
KEGG_SELENOAMINO_ACID_METABOLISM	0.09522291328615551	0.20804653281683333	-0.11282361953067782	165	0.1814489537729008
KEGG_SMALL_CELL_LUNG_CANCER	-0.18047525058393063	-0.0592918135090268	-0.12118343707490384	158	0.13478019404339803
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.039627575255139755	0.032559672032165345	-0.0721872472873051	197	0.5356644798818019
KEGG_SPHINGOLIPID_METABOLISM	-0.23002725085598397	-0.20859112959107964	-0.021436121264904323	201	0.5956690973053509
KEGG_SPLICEOSOME	-0.40481724362013355	-0.306315709052443	-0.09850153456769056	174	0.2571791780462538
KEGG_STARCH_AND_SUCROSE_METABOLISM	-0.013700125079205332	-0.06485015105999682	0.05115002598079149	266	0.37532112976090226
KEGG_STEROID_BIOSYNTHESIS	-0.18910657772665518	-0.038755539552136474	-0.1503510381745187	159	0.14083116687271052
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.20439492236088386	-0.236284280084879	0.03188935772399515	265	0.3874653175798872
KEGG_SULFUR_METABOLISM	-0.27538185275210514	-0.11532241565496515	-0.16005943709714	158	0.13478019404339803
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	-0.6516967090874803	-0.668396611138974	0.01669990205149363	269	0.340280838033111
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.2931310318107552	-0.31297651986993613	0.019845488059180905	231	0.9120865990895007
KEGG_TASTE_TRANSDUCTION	-0.3866755129320055	-0.4427124580288607	0.056036945096855195	286	0.1814489537729008
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.1898901397423351	0.14146019421257008	0.04842994552976501	253	0.5503845240094617
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	-0.159268978666831	0.002545030638001429	-0.16181400930483245	179	0.3073504711137299
KEGG_TGF_BETA_SIGNALING_PATHWAY	-0.07146740688825157	-0.01261702070812339	-0.05885038618012818	190	0.43831735454827253
KEGG_THYROID_CANCER	-0.19566771063331836	-0.14887642943776483	-0.046791281195553536	206	0.6745754746355489
KEGG_TIGHT_JUNCTION	-0.1086270959958433	-0.11027425550516456	0.001647159509321261	241	0.7403605062604275
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.09906139469568136	-0.16086733062839362	0.06180593593271226	257	0.4926929493182593
KEGG_TRYPTOPHAN_METABOLISM	-0.0769915381476393	-0.06559870281099324	-0.011392835336646062	217	0.8597697269246928
KEGG_TYPE_I_DIABETES_MELLITUS	-0.7775082813330922	-0.7727705961306254	-0.004737685202466868	212	0.7739937452510421
KEGG_TYPE_II_DIABETES_MELLITUS	-0.13920418917118169	-0.21835727703070193	0.07915308785952024	280	0.22988432510154275
KEGG_TYROSINE_METABOLISM	-0.1772996044929669	-0.12367255957290049	-0.0536270449200664	198	0.5503845240094617
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-0.1391913385828184	0.017163949799417606	-0.156355288382236	164	0.17415122883993125
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	-0.3643134431673854	-0.3862635314110347	0.0219500882436493	234	0.8597697269246928
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	-0.07274607084503869	0.08207366565983867	-0.15481973650487735	167	0.1966995445177221
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	-0.030181005288538894	-0.027547072732232662	-0.0026339325563062323	223	0.9647763592602736
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	-0.05264453636190812	-0.003213091530578579	-0.04943144483132954	200	0.5803917654299567
KEGG_VEGF_SIGNALING_PATHWAY	-0.09714727032482189	-0.08350294271178187	-0.01364432761304002	227	0.9823840099868906
KEGG_VIBRIO_CHOLERAE_INFECTION	-0.12121613053029645	-0.115507301602172	-0.005708828928124451	223	0.9647763592602736
KEGG_VIRAL_MYOCARDITIS	-0.6781742697203785	-0.661317057253282	-0.016857212467096483	186	0.3874653175798872
KEGG_WNT_SIGNALING_PATHWAY	-0.10402425657748972	-0.051732086765567765	-0.05229216981192195	183	0.35172762513182615
