hallmark	repair_score	ctrl_score	score_diff	wilcox_stat	pvalue
HALLMARK_MYOGENESIS	-0.022387593600000005	-0.13007412952857142	0.10768653592857141	226	0.2834468664107164
HALLMARK_NOTCH_SIGNALING	0.1816951744	0.09501798305714286	0.08667719134285713	205	0.5309390350662344
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.1142760066	0.009053069828571432	0.10522293677142856	200	0.60280267775746
HALLMARK_P53_PATHWAY	0.0646743464	-0.08678690291428572	0.15146124931428573	230	0.24704059809639525
HALLMARK_PANCREAS_BETA_CELLS	0.0021459719999999995	0.027313811914285717	-0.025167839914285717	169	0.907003698055829
HALLMARK_PEROXISOME	0.037137633	-0.011489378585714286	0.04862701158571429	185	0.8400904276452995
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.12279489379999999	0.022594112471428573	0.10020078132857141	204	0.5449574678398377
HALLMARK_PROTEIN_SECRETION	0.027497024399999997	0.09277907237142857	-0.06528204797142857	150	0.60280267775746
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.10482831279999998	-0.07544209604285715	0.1802704088428571	226	0.2834468664107164
HALLMARK_SPERMATOGENESIS	0.0183446194	0.0012052809571428567	0.017139338442857144	182	0.8901941810994884
HALLMARK_TGF_BETA_SIGNALING	0.1793059826	-0.03792268057142857	0.21722866317142858	249	0.11849471399653094
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.037604602399999985	-0.09932785458571428	0.13693245698571427	199	0.6176845713560558
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.179243128	0.0821224398	0.0971206882	207	0.5034618308577306
HALLMARK_UV_RESPONSE_DN	0.0056382774	-0.07274766498571429	0.0783859423857143	188	0.7906265266238263
HALLMARK_UV_RESPONSE_UP	0.1208727328	-0.0011808774999999996	0.12205361029999999	208	0.4900102525346619
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.154955579	0.039856233485714286	0.11509934551428572	220	0.34457221807994237
HALLMARK_XENOBIOTIC_METABOLISM	-0.017802502400000003	-0.06468011181428572	0.04687760941428572	191	0.7419921041721016
