hallmark	repair_score	ctrl_score	score_diff	wilcox_stat	pvalue
HALLMARK_INFLAMMATORY_RESPONSE	-0.03932985805263158	-0.05533632025	0.01600646219736842	1018	0.9595692031368177
HALLMARK_INTERFERON_ALPHA_RESPONSE	-2.3041984210525612e-4	0.01729828625	-0.017528706092105256	985	0.7842777893704967
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.024958548052631573	-0.012812248435185181	-0.012146299617446392	1008	0.9058406910529344
HALLMARK_KRAS_SIGNALING_DN	-0.08623190136842106	-0.10716062501851852	0.02092872365009746	1086	0.6875560197238595
HALLMARK_KRAS_SIGNALING_UP	-0.05519949605263157	-0.04083398333333333	-0.014365512719298243	983	0.7739078119211865
HALLMARK_MITOTIC_SPINDLE	0.12017341636842105	0.1648057305	-0.04463231413157895	929	0.5142300426806096
HALLMARK_MTORC1_SIGNALING	-0.008676327736842111	0.13339408517592594	-0.14207041291276803	757	0.0695466338128861
HALLMARK_MYC_TARGETS_V1	0.10454208263157895	0.19763650625	-0.09309442361842106	850	0.23552589858282313
HALLMARK_MYC_TARGETS_V2	0.13525993989473684	0.1947237460462963	-0.05946380615155947	890	0.3597324045134328
HALLMARK_MYOGENESIS	-0.14793666421052631	-0.06301216258333334	-0.08492450162719298	806	0.1379017759189184
HALLMARK_NOTCH_SIGNALING	0.06803612147368421	0.12290530972222222	-0.05486918824853801	900	0.3962804674421493
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.154709292	0.10324064831481482	-0.25794994031481483	655	0.01226963130570953
HALLMARK_P53_PATHWAY	-0.12180057868421053	-0.022160096305555557	-0.09964048237865497	792	0.1145014723179688
HALLMARK_PANCREAS_BETA_CELLS	0.020535822578947375	-0.0041234527037037035	0.024659275282651077	1129	0.4884221096787369
HALLMARK_PEROXISOME	-0.06969116384210526	0.01832257302777778	-0.08801373686988304	812	0.1489937889741739
HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.006692783263157896	0.08239146144444444	-0.08908424470760233	830	0.18635847520606613
HALLMARK_PROTEIN_SECRETION	0.001039482421052638	0.11807314617592592	-0.11703366375487328	835	0.197873909956779
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	-0.08525634221052632	0.004018789157407408	-0.08927513136793372	859	0.260414865725857
HALLMARK_SPERMATOGENESIS	0.01320164047368421	0.012061550657407407	0.0011400898162768035	1044	0.9058406910529344
HALLMARK_TGF_BETA_SIGNALING	-0.012954523684210522	0.03888133111111111	-0.051835854795321636	932	0.5273949669687941
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.03985702652631579	-0.003447182638888887	-0.03640984388742691	964	0.6776351093514785
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0030743055789473703	0.14538940911111112	-0.14231510353216376	759	0.07165029966382847
HALLMARK_UV_RESPONSE_DN	-0.07303840563157896	-0.0013098063240740729	-0.07172859930750489	859	0.260414865725857
HALLMARK_UV_RESPONSE_UP	-0.03921871184210526	0.037572943972222224	-0.07679165581432748	862	0.2691017763225678
HALLMARK_WNT_BETA_CATENIN_SIGNALING	-2.2414542105263298e-4	0.06827772699074074	-0.06850187241179337	861	0.2661843061342997
HALLMARK_XENOBIOTIC_METABOLISM	-0.12612572310526315	-0.011745215425925926	-0.11438050767933723	712	0.034089003791842876
